day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
-1;96400;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;760.0
-1;96500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;760.0
-1;96500;BANANAS;4933;1;4932;30;;;4939;30;;;;;4936.0;-181.65625
-1;96600;PEARLS;10002;1;9998;5;9995;20;10005;20;;;;;10003.5;760.0
-1;96600;BANANAS;4933;4;4932;20;;;4939;20;;;;;4936.0;-183.71875
-1;96700;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;762.0
-1;96700;BANANAS;4932;24;;;;;4938;1;4939;23;;;4935.0;-181.7421875
-1;96800;BANANAS;4931;26;;;;;4938;26;;;;;4934.5;-186.8828125
-1;96800;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;762.0
-1;96900;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;762.0
-1;96900;BANANAS;4937;1;4931;28;;;4938;28;;;;;4937.5;-188.5234375
-1;97000;PEARLS;9998;5;9996;2;9995;20;10004;2;10005;20;;;10001.0;762.0
-1;97000;BANANAS;4932;5;4931;22;;;4938;22;;;;;4935.0;-189.4375
-1;97100;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;762.0
-1;97100;BANANAS;4932;32;;;;;4938;2;4939;30;;;4935.0;-184.015625
-1;97200;BANANAS;4932;22;;;;;4937;8;4938;2;4939;20;4934.5;-181.9609375
-1;97200;PEARLS;9996;2;9995;20;;;10002;8;10004;2;10005;20;9999.0;762.0
-1;97300;PEARLS;9998;1;9996;1;9995;27;10004;1;10005;27;;;10001.0;762.0
-1;97300;BANANAS;4933;1;4932;28;;;4938;28;;;;;4935.5;-185.015625
-1;97400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;762.0
-1;97400;BANANAS;4932;23;;;;;4938;2;4939;21;;;4935.0;-182.0390625
-1;97500;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;762.0
-1;97500;BANANAS;4932;24;;;;;4939;24;;;;;4935.5;-180.078125
-1;97600;BANANAS;4932;26;;;;;4938;26;;;;;4935.0;-184.8203125
-1;97600;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;762.0
-1;97700;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;762.0
-1;97700;BANANAS;4932;1;4931;26;;;4938;27;;;;;4935.0;-187.0703125
-1;97800;PEARLS;9995;24;;;;;10005;24;;;;;10000.0;762.0
-1;97800;BANANAS;4932;24;;;;;4939;24;;;;;4935.5;-183.1875
-1;97900;PEARLS;9998;3;9995;28;;;10005;28;;;;;10001.5;762.0
-1;97900;BANANAS;4932;31;;;;;4938;28;;;;;4935.0;-185.546875
-1;98000;BANANAS;4932;1;4931;21;;;4938;22;;;;;4935.0;-189.25
-1;98000;PEARLS;9996;1;9995;21;;;9998;1;10004;1;10005;21;9997.0;762.0
-1;98100;PEARLS;9998;2;9996;2;9995;28;10004;2;10005;28;;;10001.0;764.0
-1;98100;BANANAS;4933;2;4932;30;;;4938;2;4939;28;;;4935.5;-181.6484375
-1;98200;PEARLS;9996;1;9995;20;;;9998;5;10004;1;10005;20;9997.0;764.0
-1;98200;BANANAS;4932;21;;;;;4938;1;4939;20;;;4935.0;-181.8046875
-1;98300;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;774.0
-1;98300;BANANAS;4932;28;;;;;4938;1;4939;27;;;4935.0;-182.1953125
-1;98400;BANANAS;4933;6;4932;23;;;4939;23;;;;;4936.0;-172.0703125
-1;98400;PEARLS;9998;6;9995;23;;;10005;23;;;;;10001.5;774.0
-1;98500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;774.0
-1;98500;BANANAS;4932;27;;;;;4934;2;4939;27;;;4933.0;-175.625
-1;98600;PEARLS;10002;4;9996;2;9995;29;10004;2;10005;29;;;10003.0;774.0
-1;98600;BANANAS;4933;2;4932;29;;;4939;31;;;;;4936.0;-174.078125
-1;98700;BANANAS;4932;27;;;;;4938;2;4939;25;;;4935.0;-181.609375
-1;98700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;782.0
-1;98800;BANANAS;4935;4;4932;21;;;4939;21;;;;;4937.0;-177.25
-1;98800;PEARLS;9996;1;9995;20;;;9998;1;10004;1;10005;20;9997.0;782.0
-1;98900;BANANAS;4932;25;;;;;4938;1;4939;24;;;4935.0;-184.1171875
-1;98900;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;784.0
-1;99000;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;784.0
-1;99000;BANANAS;4931;24;;;;;4938;24;;;;;4934.5;-193.0390625
-1;99100;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;784.0
-1;99100;BANANAS;4932;5;4931;28;;;4938;28;;;;;4935.0;-192.5234375
-1;99200;BANANAS;4931;24;;;;;4938;24;;;;;4934.5;-191.7265625
-1;99200;PEARLS;9996;1;9995;23;;;9998;3;10004;1;10005;23;9997.0;784.0
-1;99300;PEARLS;9995;27;;;;;10002;8;10005;27;;;9998.5;790.0
-1;99300;BANANAS;4932;27;;;;;4937;8;4939;27;;;4934.5;-180.953125
-1;99400;PEARLS;9995;27;;;;;9998;5;10005;27;;;9996.5;790.0
-1;99400;BANANAS;4937;1;4932;27;;;4939;27;;;;;4938.0;-179.3125
-1;99500;PEARLS;9996;1;9995;22;;;10004;1;10005;22;;;10000.0;800.0
-1;99500;BANANAS;4932;23;;;;;4938;1;4939;22;;;4935.0;-181.578125
-1;99600;BANANAS;4933;6;4932;28;;;4939;28;;;;;4936.0;-183.578125
-1;99600;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;800.0
-1;99700;PEARLS;10002;1;9998;1;9996;1;10004;1;10005;28;;;10003.0;800.0
-1;99700;BANANAS;4932;2;4931;28;;;4938;29;;;;;4935.0;-186.34375
-1;99800;PEARLS;9998;3;9996;1;9995;25;10004;1;10005;25;;;10001.0;802.0
-1;99800;BANANAS;4933;3;4932;26;;;4938;1;4939;25;;;4935.5;-183.171875
-1;99900;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;802.0
-1;99900;BANANAS;4932;2;4931;24;;;4938;26;;;;;4935.0;-186.5
-1;100000;BANANAS;4934;5;4932;3;4931;22;4938;22;;;;;4936.0;-190.0859375
-1;100000;PEARLS;9998;3;9995;22;;;10005;22;;;;;10001.5;802.0
-1;100100;BANANAS;4931;26;;;;;4932;1;4938;26;;;4931.5;-192.234375
-1;100100;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;802.0
-1;100200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;802.0
-1;100200;BANANAS;4931;30;;;;;4938;30;;;;;4934.5;-187.1875
-1;100300;BANANAS;4931;28;;;;;4938;28;;;;;4934.5;-189.7578125
-1;100300;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;802.0
-1;100400;BANANAS;4932;1;4931;24;;;4938;25;;;;;4935.0;-188.4296875
-1;100400;PEARLS;9996;1;9995;24;;;9998;9;10004;1;10005;24;9997.0;802.0
-1;100500;BANANAS;4931;27;;;;;4937;27;;;;;4934.0;-199.9375
-1;100500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;820.0
-1;100600;PEARLS;9996;2;9995;21;;;9998;1;10004;2;10005;21;9997.0;820.0
-1;100600;BANANAS;4936;1;4931;23;;;4937;2;4938;21;;;4936.5;-198.8359375
-1;100700;BANANAS;4931;30;;;;;4938;30;;;;;4934.5;-194.71875
-1;100700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;822.0
-1;100800;BANANAS;4931;1;4930;22;;;4933;2;4935;2;4937;23;4932.0;-201.0546875
-1;100800;PEARLS;9996;1;9995;22;;;10002;2;10004;1;10005;22;9999.0;822.0
-1;100900;BANANAS;4930;24;;;;;4935;1;4937;24;;;4932.5;-210.609375
-1;100900;PEARLS;9995;24;;;;;10002;1;10005;24;;;9998.5;822.0
-1;101000;PEARLS;9998;6;9996;2;9995;20;10004;2;10005;20;;;10001.0;822.0
-1;101000;BANANAS;4931;8;4930;20;;;4937;22;;;;;4934.0;-202.6015625
-1;101100;BANANAS;4936;1;4931;27;;;4938;27;;;;;4937.0;-198.890625
-1;101100;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;822.0
-1;101200;BANANAS;4930;28;;;;;4937;28;;;;;4933.5;-207.8046875
-1;101200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;822.0
-1;101300;BANANAS;4930;20;;;;;4937;20;;;;;4933.5;-209.1875
-1;101300;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;822.0
-1;101400;PEARLS;9995;21;;;;;9998;2;10005;21;;;9996.5;822.0
-1;101400;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;-208.4140625
-1;101500;BANANAS;4931;11;4930;20;;;4937;21;;;;;4934.0;-201.921875
-1;101500;PEARLS;9998;10;9996;1;9995;20;10004;1;10005;20;;;10001.0;822.0
-1;101600;BANANAS;4931;24;;;;;4936;4;4938;24;;;4933.5;-195.484375
-1;101600;PEARLS;9996;2;9995;22;;;10002;4;10004;2;10005;22;9999.0;822.0
-1;101700;BANANAS;4931;27;;;;;4932;1;4933;1;4938;27;4931.5;-190.453125
-1;101700;PEARLS;10002;1;9996;1;9995;26;10004;1;10005;26;;;10003.0;822.0
-1;101800;PEARLS;9996;2;9995;29;;;10002;1;10004;2;10005;29;9999.0;824.0
-1;101800;BANANAS;4932;31;;;;;4937;1;4938;2;4939;29;4934.5;-181.9375
-1;101900;BANANAS;4932;25;;;;;4938;2;4939;23;;;4935.0;-183.5234375
-1;101900;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;824.0
-1;102000;BANANAS;4932;28;;;;;4938;1;4939;27;;;4935.0;-182.8828125
-1;102000;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;824.0
-1;102100;BANANAS;4932;2;4931;27;;;4936;10;4938;29;;;4934.0;-185.734375
-1;102100;PEARLS;9996;2;9995;27;;;10000;4;10002;10;10004;2;9998.0;824.0
-1;102200;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;824.0
-1;102200;BANANAS;4932;26;;;;;4938;1;4939;25;;;4935.0;-181.265625
-1;102300;BANANAS;4934;5;4933;28;;;4940;28;;;;;4937.0;-167.640625
-1;102300;PEARLS;9998;6;9995;28;;;10005;28;;;;;10001.5;824.0
-1;102400;BANANAS;4933;28;;;;;4939;1;4940;27;;;4936.0;-166.0078125
-1;102400;PEARLS;9996;1;9995;27;;;10004;1;10005;27;;;10000.0;824.0
-1;102500;BANANAS;4933;27;;;;;4939;1;4940;26;;;4936.0;-168.96875
-1;102500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;824.0
-1;102600;PEARLS;9998;1;9995;28;;;10005;28;;;;;10001.5;824.0
-1;102600;BANANAS;4933;2;4932;28;;;4939;28;;;;;4936.0;-178.5703125
-1;102700;BANANAS;4933;1;4932;21;;;4939;21;;;;;4936.0;-171.5625
-1;102700;PEARLS;9998;1;9995;21;;;10005;21;;;;;10001.5;824.0
-1;102800;BANANAS;4933;27;;;;;4936;3;4940;27;;;4934.5;-165.4296875
-1;102800;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;824.0
-1;102900;BANANAS;4934;1;4933;24;;;4938;4;4940;25;;;4936.0;-156.9296875
-1;102900;PEARLS;9996;1;9995;24;;;10002;5;10004;1;10005;24;9999.0;824.0
-1;103000;PEARLS;9995;27;;;;;10005;27;;;;;10000.0;824.0
-1;103000;BANANAS;4936;2;4933;27;;;4940;27;;;;;4938.0;-166.5625
-1;103100;PEARLS;9996;1;9995;21;;;10000;6;10004;1;10005;21;9998.0;824.0
-1;103100;BANANAS;4933;22;;;;;4940;22;;;;;4936.5;-163.65625
-1;103200;BANANAS;4932;30;;;;;4939;30;;;;;4935.5;-173.03125
-1;103200;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;824.0
-1;103300;BANANAS;4932;1;4931;21;;;4938;22;;;;;4935.0;-186.0078125
-1;103300;PEARLS;9996;1;9995;21;;;10004;1;10005;21;;;10000.0;824.0
-1;103400;BANANAS;4932;2;4931;25;;;4938;27;;;;;4935.0;-188.8984375
-1;103400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;824.0
-1;103500;PEARLS;9996;1;9995;26;;;10004;1;10005;26;;;10000.0;824.0
-1;103500;BANANAS;4931;27;;;;;4938;27;;;;;4934.5;-192.2421875
-1;103600;PEARLS;9996;1;9995;26;;;9998;4;10002;7;10004;1;9997.0;824.0
-1;103600;BANANAS;4931;27;;;;;4936;7;4937;1;4938;26;4933.5;-195.84375
-1;103700;BANANAS;4931;30;;;;;4936;8;4938;30;;;4933.5;-197.2578125
-1;103700;PEARLS;9995;30;;;;;9998;1;10002;8;10005;30;9996.5;824.0
-1;103800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;826.0
-1;103800;BANANAS;4931;32;;;;;4937;2;4938;30;;;4934.0;-197.328125
-1;103900;PEARLS;9998;3;9996;1;9995;27;10004;1;10005;27;;;10001.0;826.0
-1;103900;BANANAS;4932;5;4931;27;;;4938;28;;;;;4935.0;-188.7109375
-1;104000;PEARLS;9996;1;9995;21;;;9998;2;10004;1;10005;21;9997.0;826.0
-1;104000;BANANAS;4931;22;;;;;4938;22;;;;;4934.5;-193.953125
-1;104100;BANANAS;4931;1;4930;30;;;4937;31;;;;;4934.0;-201.0859375
-1;104100;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;826.0
-1;104200;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;826.0
-1;104200;BANANAS;4930;31;;;;;4937;31;;;;;4933.5;-208.6875
-1;104300;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;826.0
-1;104300;BANANAS;4930;21;;;;;4937;21;;;;;4933.5;-209.9296875
-1;104400;PEARLS;9996;1;9995;23;;;10000;6;10002;2;10004;1;9998.0;826.0
-1;104400;BANANAS;4929;24;;;;;4934;2;4936;24;;;4931.5;-221.25
-1;104500;BANANAS;4930;2;4929;29;;;4931;5;4936;31;;;4930.5;-217.3046875
-1;104500;PEARLS;9996;2;9995;29;;;10004;2;10005;29;;;10000.0;826.0
-1;104600;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;-223.9921875
-1;104600;PEARLS;9996;1;9995;25;;;10004;1;10005;25;;;10000.0;826.0
-1;104700;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;826.0
-1;104700;BANANAS;4929;30;;;;;4936;30;;;;;4932.5;-228.7578125
-1;104800;PEARLS;9998;4;9995;21;;;10005;21;;;;;10001.5;826.0
-1;104800;BANANAS;4929;6;4928;21;;;4935;21;;;;;4932.0;-235.140625
-1;104900;PEARLS;9998;5;9996;1;9995;23;10004;1;10005;23;;;10001.0;826.0
-1;104900;BANANAS;4929;5;4928;24;;;4935;24;;;;;4932.0;-235.46875
-1;105000;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;-241.8046875
-1;105000;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;826.0
-1;105100;PEARLS;10002;1;9995;22;;;10005;22;;;;;10003.5;826.0
-1;105100;BANANAS;4928;22;;;;;4935;22;;;;;4931.5;-243.8359375
-1;105200;PEARLS;9996;2;9995;28;;;10004;2;10005;28;;;10000.0;828.0
-1;105200;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-240.4140625
-1;105300;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;828.0
-1;105300;BANANAS;4929;1;4928;30;;;4935;31;;;;;4932.0;-234.0859375
-1;105400;BANANAS;4932;6;4929;23;;;4935;2;4936;21;;;4933.5;-227.09375
-1;105400;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;828.0
-1;105500;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;828.0
-1;105500;BANANAS;4929;1;4928;27;;;4931;5;4935;29;;;4930.0;-230.8671875
-1;105600;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;828.0
-1;105600;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-229.1953125
-1;105700;PEARLS;9995;29;;;;;10002;2;10005;29;;;9998.5;828.0
-1;105700;BANANAS;4928;29;;;;;4933;2;4935;29;;;4930.5;-236.75
-1;105800;BANANAS;4928;32;;;;;4935;32;;;;;4931.5;-234.8125
-1;105800;PEARLS;9996;2;9995;30;;;10004;2;10005;30;;;10000.0;828.0
-1;105900;PEARLS;10002;1;9995;23;;;10005;23;;;;;10003.5;828.0
-1;105900;BANANAS;4928;23;;;;;4935;23;;;;;4931.5;-235.2109375
-1;106000;PEARLS;9998;5;9996;2;9995;26;10004;2;10005;26;;;10001.0;830.0
-1;106000;BANANAS;4933;1;4929;5;4928;28;4935;28;;;;;4934.0;-237.359375
-1;106100;PEARLS;9996;1;9995;24;;;10002;7;10004;1;10005;24;9999.0;830.0
-1;106100;BANANAS;4929;1;4928;24;;;4933;8;4935;25;;;4931.0;-232.03125
-1;106200;BANANAS;4929;29;;;;;4936;29;;;;;4932.5;-225.1953125
-1;106200;PEARLS;9996;2;9995;27;;;10004;2;10005;27;;;10000.0;830.0
-1;106300;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;830.0
-1;106300;BANANAS;4928;25;;;;;4929;1;4931;5;4935;25;4928.5;-233.9765625
-1;106400;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;830.0
-1;106400;BANANAS;4929;1;4928;25;;;4935;27;;;;;4932.0;-232.296875
-1;106500;PEARLS;9998;8;9995;25;;;10005;25;;;;;10001.5;830.0
-1;106500;BANANAS;4929;8;4928;25;;;4935;25;;;;;4932.0;-234.9375
-1;106600;BANANAS;4928;30;;;;;4933;2;4935;30;;;4930.5;-232.484375
-1;106600;PEARLS;9995;30;;;;;10002;2;10005;30;;;9998.5;830.0
-1;106700;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;830.0
-1;106700;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;-235.1328125
-1;106800;PEARLS;9998;6;9996;2;9995;25;10004;2;10005;25;;;10001.0;830.0
-1;106800;BANANAS;4929;8;4928;25;;;4935;27;;;;;4932.0;-234.2109375
-1;106900;PEARLS;9998;7;9995;23;;;10005;23;;;;;10001.5;830.0
-1;106900;BANANAS;4930;7;4929;23;;;4936;23;;;;;4933.0;-224.78125
-1;107000;BANANAS;4930;1;4929;30;;;4936;30;;;;;4933.0;-220.09375
-1;107000;PEARLS;9998;2;9996;1;9995;29;10004;1;10005;29;;;10001.0;830.0
-1;107100;PEARLS;10002;4;9998;1;9996;1;10004;1;10005;26;;;10003.0;830.0
-1;107100;BANANAS;4930;1;4929;27;;;4935;1;4936;26;;;4932.5;-228.3203125
-1;107200;PEARLS;9996;2;9995;21;;;10004;2;10005;21;;;10000.0;838.0
-1;107200;BANANAS;4930;2;4929;21;;;4936;23;;;;;4933.0;-218.7109375
-1;107300;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;838.0
-1;107300;BANANAS;4933;4;4929;23;;;4935;23;;;;;4934.0;-230.0234375
-1;107400;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;-236.203125
-1;107400;PEARLS;10002;10;9995;29;;;10005;29;;;;;10003.5;838.0
-1;107500;BANANAS;4928;27;;;;;4935;27;;;;;4931.5;-240.2421875
-1;107500;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;858.0
-1;107600;PEARLS;9995;25;;;;;10002;3;10005;25;;;9998.5;858.0
-1;107600;BANANAS;4928;24;;;;;4933;3;4935;25;;;4930.5;-240.5
-1;107700;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;-237.6875
-1;107700;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;858.0
-1;107800;BANANAS;4928;31;;;;;4935;31;;;;;4931.5;-236.4296875
-1;107800;PEARLS;9996;1;9995;30;;;10004;1;10005;30;;;10000.0;858.0
-1;107900;PEARLS;9995;25;;;;;10002;1;10005;25;;;9998.5;858.0
-1;107900;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;-236.1328125
-1;108000;PEARLS;9998;8;9996;2;9995;21;10004;2;10005;21;;;10001.0;858.0
-1;108000;BANANAS;4929;8;4928;23;;;4935;23;;;;;4932.0;-236.546875
-1;108100;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;858.0
-1;108100;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-239.078125
-1;108200;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;-236.578125
-1;108200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;858.0
-1;108300;PEARLS;10002;9;9998;7;9995;27;10005;27;;;;;10003.5;858.0
-1;108300;BANANAS;4929;6;4928;27;;;4935;27;;;;;4932.0;-241.3984375
-1;108400;PEARLS;9998;9;9995;20;;;10005;20;;;;;10001.5;876.0
-1;108400;BANANAS;4929;9;4928;20;;;4935;20;;;;;4932.0;-231.5390625
-1;108500;PEARLS;9995;30;;;;;10005;30;;;;;10000.0;876.0
-1;108500;BANANAS;4928;30;;;;;4935;30;;;;;4931.5;-239.3203125
-1;108600;BANANAS;4928;31;;;;;4929;1;4934;1;4935;30;4928.5;-242.9609375
-1;108600;PEARLS;9996;1;9995;30;;;9998;1;10004;1;10005;30;9997.0;876.0
-1;108700;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;878.0
-1;108700;BANANAS;4929;2;4928;25;;;4935;27;;;;;4932.0;-233.0625
-1;108800;PEARLS;9996;2;9995;24;;;10004;2;10005;24;;;10000.0;878.0
-1;108800;BANANAS;4934;1;4929;2;4928;24;4935;26;;;;;4934.5;-231.1875
-1;108900;PEARLS;9996;1;9995;22;;;10002;1;10004;1;10005;22;9999.0;878.0
-1;108900;BANANAS;4928;23;;;;;4933;1;4935;23;;;4930.5;-237.0625
-1;109000;BANANAS;4929;3;4928;23;;;4935;24;;;;;4932.0;-232.640625
-1;109000;PEARLS;9998;2;9996;1;9995;23;10004;1;10005;23;;;10001.0;878.0
-1;109100;BANANAS;4929;22;;;;;4934;10;4935;2;4936;20;4931.5;-228.03125
-1;109100;PEARLS;9996;2;9995;20;;;10002;10;10004;2;10005;20;9999.0;878.0
-1;109200;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;878.0
-1;109200;BANANAS;4933;3;4929;25;;;4936;25;;;;;4934.5;-227.6015625
-1;109300;BANANAS;4930;6;4929;25;;;4935;1;4936;24;;;4932.5;-227.625
-1;109300;PEARLS;10002;1;9998;6;9996;1;10004;1;10005;24;;;10003.0;878.0
-1;109400;BANANAS;4930;1;4929;23;;;4932;4;4934;9;4936;25;4931.0;-218.796875
-1;109400;PEARLS;9996;2;9995;23;;;10002;9;10004;2;10005;23;9999.0;880.0
-1;109500;BANANAS;4934;10;4930;5;4929;30;4936;30;;;;;4935.0;-224.515625
-1;109500;PEARLS;9998;5;9995;30;;;10005;30;;;;;10001.5;880.0
-1;109600;PEARLS;9998;5;9995;21;;;10005;21;;;;;10001.5;880.0
-1;109600;BANANAS;4930;4;4929;21;;;4936;21;;;;;4933.0;-222.5625
-1;109700;BANANAS;4929;28;;;;;4936;28;;;;;4932.5;-222.3125
-1;109700;PEARLS;9996;2;9995;26;;;10004;2;10005;26;;;10000.0;880.0
-1;109800;BANANAS;4929;2;4928;25;;;4935;27;;;;;4932.0;-233.34375
-1;109800;PEARLS;9996;2;9995;25;;;10004;2;10005;25;;;10000.0;880.0
-1;109900;BANANAS;4928;29;;;;;4935;29;;;;;4931.5;-233.6328125
-1;109900;PEARLS;9995;29;;;;;10005;29;;;;;10000.0;880.0
-1;110000;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;880.0
-1;110000;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;-239.2890625
-1;110100;BANANAS;4934;1;4928;25;;;4935;25;;;;;4934.5;-236.515625
-1;110100;PEARLS;9996;1;9995;24;;;10004;1;10005;24;;;10000.0;880.0
-1;110200;BANANAS;4928;28;;;;;4929;1;4935;28;;;4928.5;-232.28125
-1;110200;PEARLS;9995;28;;;;;10005;28;;;;;10000.0;880.0
-1;110300;BANANAS;4929;27;;;;;4934;5;4936;27;;;4931.5;-222.328125
-1;110300;PEARLS;9996;1;9995;26;;;10002;5;10004;1;10005;26;9999.0;880.0
-1;110400;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;880.0
-1;110400;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;-227.140625
-1;110500;BANANAS;4929;21;;;;;4936;21;;;;;4932.5;-219.2890625
-1;110500;PEARLS;9995;21;;;;;10005;21;;;;;10000.0;880.0
-1;110600;BANANAS;4929;27;;;;;4935;27;;;;;4932.0;-230.25
-1;110600;PEARLS;9996;1;9995;26;;;9998;1;10004;1;10005;26;9997.0;880.0
-1;110700;BANANAS;4928;25;;;;;4935;25;;;;;4931.5;-237.640625
-1;110700;PEARLS;10002;1;9996;2;9995;23;10004;2;10005;23;;;10003.0;882.0
-1;110800;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;884.0
-1;110800;BANANAS;4932;4;4929;24;;;4935;2;4936;22;;;4933.5;-228.140625
-1;110900;BANANAS;4928;26;;;;;4933;2;4935;26;;;4930.5;-230.6328125
-1;110900;PEARLS;9995;26;;;;;10002;2;10005;26;;;9998.5;884.0
-1;111000;BANANAS;4929;26;;;;;4936;26;;;;;4932.5;-228.65625
-1;111000;PEARLS;9995;26;;;;;10005;26;;;;;10000.0;884.0
-1;111100;BANANAS;4928;20;;;;;4930;5;4935;21;;;4929.0;-232.265625
-1;111100;PEARLS;9996;1;9995;20;;;10004;1;10005;20;;;10000.0;884.0
-1;111200;PEARLS;9998;6;9996;1;9995;20;10004;1;10005;20;;;10001.0;884.0
-1;111200;BANANAS;4933;1;4929;6;4928;21;4934;1;4935;20;;;4933.5;-242.8828125
-1;111300;BANANAS;4928;30;;;;;4929;1;4933;4;4935;30;4928.5;-237.4140625
-1;111300;PEARLS;9996;1;9995;29;;;10002;4;10004;1;10005;29;9999.0;884.0
-1;111400;BANANAS;4928;21;;;;;4935;21;;;;;4931.5;-240.9375
-1;111400;PEARLS;9995;21;;;;;9998;1;10005;21;;;9996.5;884.0
-1;111500;BANANAS;4928;24;;;;;4935;24;;;;;4931.5;-235.09375
-1;111500;PEARLS;10002;5;9996;1;9995;23;10004;1;10005;23;;;10003.0;886.0
-1;111600;PEARLS;9996;1;9995;24;;;10002;1;10004;1;10005;24;9999.0;896.0
-1;111600;BANANAS;4928;25;;;;;4933;1;4935;25;;;4930.5;-235.71875
-1;111700;BANANAS;4928;20;;;;;4935;20;;;;;4931.5;-230.796875
-1;111700;PEARLS;9995;20;;;;;10005;20;;;;;10000.0;896.0
-1;111800;BANANAS;4930;2;4929;23;;;4936;25;;;;;4933.0;-216.2578125
-1;111800;PEARLS;9996;2;9995;23;;;10004;2;10005;23;;;10000.0;896.0
-1;111900;BANANAS;4930;24;;;;;4936;24;;;;;4933.0;-214.640625
-1;111900;PEARLS;9996;2;9995;22;;;10004;2;10005;22;;;10000.0;896.0
-1;112000;BANANAS;4930;24;;;;;4936;1;4937;23;;;4933.0;-212.3828125
-1;112000;PEARLS;9996;1;9995;23;;;10004;1;10005;23;;;10000.0;896.0
-1;112100;PEARLS;9995;25;;;;;10005;25;;;;;10000.0;896.0
